sector,subsector,technology,ghg,GCAM_Sector,GCAM_Sector_1,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2
FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst_IRR_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst_RFD_hi,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst_RFD_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_IRR_hi,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_IRR_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_RFD_hi,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_RFD_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_IRR_hi,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_IRR_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_RFD_hi,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_RFD_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_IRR_hi,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_IRR_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_RFD_hi,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_RFD_lo,NOx_AGR,Agriculture,FiberCrop,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_ArkWhtRedR,FodderGrass_ArkWhtRedR_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_ArkWhtRedR,FodderGrass_ArkWhtRedR_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_ArkWhtRedR,FodderGrass_ArkWhtRedR_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_ArkWhtRedR,FodderGrass_ArkWhtRedR_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_California,FodderGrass_California_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_California,FodderGrass_California_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_California,FodderGrass_California_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_California,FodderGrass_California_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_FraserR,FodderGrass_FraserR_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_FraserR,FodderGrass_FraserR_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_FraserR,FodderGrass_FraserR_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_FraserR,FodderGrass_FraserR_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatBasin,FodderGrass_GreatBasin_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatBasin,FodderGrass_GreatBasin_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatBasin,FodderGrass_GreatBasin_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatBasin,FodderGrass_GreatBasin_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatLakes,FodderGrass_GreatLakes_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatLakes,FodderGrass_GreatLakes_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatLakes,FodderGrass_GreatLakes_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_GreatLakes,FodderGrass_GreatLakes_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MexCstNW,FodderGrass_MexCstNW_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MexCstNW,FodderGrass_MexCstNW_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MexCstNW,FodderGrass_MexCstNW_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MexCstNW,FodderGrass_MexCstNW_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissouriR,FodderGrass_MissouriR_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissouriR,FodderGrass_MissouriR_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissouriR,FodderGrass_MissouriR_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissouriR,FodderGrass_MissouriR_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRN,FodderGrass_MissppRN_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRN,FodderGrass_MissppRN_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRN,FodderGrass_MissppRN_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRN,FodderGrass_MissppRN_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRS,FodderGrass_MissppRS_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRS,FodderGrass_MissppRS_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRS,FodderGrass_MissppRS_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_MissppRS,FodderGrass_MissppRS_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_NelsonR,FodderGrass_NelsonR_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_NelsonR,FodderGrass_NelsonR_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_NelsonR,FodderGrass_NelsonR_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_NelsonR,FodderGrass_NelsonR_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_OhioR,FodderGrass_OhioR_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_OhioR,FodderGrass_OhioR_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_OhioR,FodderGrass_OhioR_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_OhioR,FodderGrass_OhioR_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_RioGrande,FodderGrass_RioGrande_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_RioGrande,FodderGrass_RioGrande_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_RioGrande,FodderGrass_RioGrande_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_RioGrande,FodderGrass_RioGrande_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TennR,FodderGrass_TennR_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TennR,FodderGrass_TennR_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TennR,FodderGrass_TennR_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TennR,FodderGrass_TennR_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TexasCst,FodderGrass_TexasCst_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TexasCst,FodderGrass_TexasCst_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TexasCst,FodderGrass_TexasCst_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_TexasCst,FodderGrass_TexasCst_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRN,FodderGrass_UsaColoRN_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRN,FodderGrass_UsaColoRN_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRN,FodderGrass_UsaColoRN_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRN,FodderGrass_UsaColoRN_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRS,FodderGrass_UsaColoRS_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRS,FodderGrass_UsaColoRS_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRS,FodderGrass_UsaColoRS_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaColoRS,FodderGrass_UsaColoRS_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstE,FodderGrass_UsaCstE_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstE,FodderGrass_UsaCstE_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstE,FodderGrass_UsaCstE_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstE,FodderGrass_UsaCstE_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstNE,FodderGrass_UsaCstNE_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstNE,FodderGrass_UsaCstNE_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstNE,FodderGrass_UsaCstNE_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstNE,FodderGrass_UsaCstNE_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstSE,FodderGrass_UsaCstSE_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstSE,FodderGrass_UsaCstSE_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstSE,FodderGrass_UsaCstSE_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaCstSE,FodderGrass_UsaCstSE_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaPacNW,FodderGrass_UsaPacNW_IRR_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaPacNW,FodderGrass_UsaPacNW_IRR_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaPacNW,FodderGrass_UsaPacNW_RFD_hi,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderGrass,FodderGrass_UsaPacNW,FodderGrass_UsaPacNW_RFD_lo,NOx_AGR,Agriculture,FodderGrass,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_RFD_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_RFD_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_California,FodderHerb_California_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_California,FodderHerb_California_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_California,FodderHerb_California_RFD_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_California,FodderHerb_California_RFD_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_RFD_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_RFD_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_RFD_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_RFD_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_RFD_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_RFD_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_RFD_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_RFD_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_RFD_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_RFD_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MissppRN,FodderHerb_MissppRN_IRR_hi,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
FodderHerb,FodderHerb_MissppRN,FodderHerb_MissppRN_IRR_lo,NOx_AGR,Agriculture,FodderHerb,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel
